DeliveryID,OrderID,CustomerName,DeliveryDate,DriverID,RestaurantID,DeliveryStatus,PaymentMethod,DeliveryAddress,CustomerPhone
1194,3145,Daniel Johnson,2026-04-08,87,23,Delivered,Credit Card,Address_842,0946072992
1195,7672,Olivia Taylor,2026-04-09,72,37,Cancelled,Credit Card,Address_335,2844060577
1196,5472,Jane Taylor,2026-04-10,46,11,Pending,Online Payment,Address_596,3341840169
1197,6579,Emma Brown,2026-04-11,36,28,Pending,Credit Card,Address_857,1253409588
1198,7727,Michael Brown,2026-04-12,31,18,Pending,Cash,Address_241,9566839087
1199,9523,Emma Davis,2026-04-13,81,12,Pending,Cash,Address_396,8469193744
1200,1323,Olivia Miller,2026-04-14,73,43,Pending,Cash,Address_653,0612673445
1201,1361,Daniel Moore,2026-04-15,8,35,Cancelled,Cash,Address_625,3555744777
1202,5969,Emma Moore,2026-04-16,34,38,Delivered,Online Payment,Address_239,2527940468
1203,5129,David Smith,2026-04-17,46,12,Pending,Online Payment,Address_538,7841213048
1204,6208,Sarah Taylor,2026-04-18,68,43,Delivered,Credit Card,Address_798,8962088094
1205,9853,Emily Davis,2026-04-19,24,6,Delivered,Cash,Address_411,6887778756
1206,1210,Emma Doe,2026-04-20,79,31,Delivered,Online Payment,Address_437,4605185933
1207,4458,David Davis,2026-04-21,48,22,Pending,Credit Card,Address_701,8881916814
1208,7751,Emily Moore,2026-04-22,81,23,Pending,Online Payment,Address_729,1181224717
1209,3847,Michael Doe,2026-04-23,64,18,Delivered,Cash,Address_120,2363745367
1210,9023,William Johnson,2026-04-24,37,30,Cancelled,Online Payment,Address_771,8928232886
1211,3087,John Johnson,2026-04-25,73,42,Delivered,Credit Card,Address_310,8482794354
1212,8188,Olivia Taylor,2026-04-26,74,5,Delivered,Credit Card,Address_11,5296156565
1213,2701,Jane Doe,2026-04-27,36,3,Cancelled,Cash,Address_354,3848394952
1214,3278,Jane Doe,2026-04-28,69,21,Delivered,Credit Card,Address_755,3281184505
1215,1696,William Smith,2026-04-29,48,16,Delivered,Cash,Address_572,7680137142
1216,3639,Sarah Taylor,2026-04-30,1,38,Delivered,Credit Card,Address_516,3590823311
1217,8465,Emily Wilson,2026-05-01,79,10,Pending,Cash,Address_864,0433386266
1218,7014,Emily Wilson,2026-05-02,96,24,Pending,Cash,Address_184,2284713940
1219,3701,David Jones,2026-05-03,37,4,Cancelled,Credit Card,Address_276,8489588290
1220,6758,David Johnson,2026-05-04,30,18,Pending,Credit Card,Address_573,0979146433
1221,7095,William Taylor,2026-05-05,45,26,Delivered,Credit Card,Address_554,9027455264
1222,6421,Michael Miller,2026-05-06,37,45,Cancelled,Credit Card,Address_632,8834896875
1223,7529,John Davis,2026-05-07,70,15,Cancelled,Credit Card,Address_588,0913455125
1224,8671,David Taylor,2026-05-08,93,33,Delivered,Credit Card,Address_8,9841635022
1225,4316,Michael Taylor,2026-05-09,54,50,Delivered,Online Payment,Address_124,7815712964
1226,4873,William Miller,2026-05-10,67,49,Cancelled,Cash,Address_743,0734359202
1227,3608,Emma Brown,2026-05-11,24,19,Pending,Cash,Address_465,8539324364
1228,7597,Emma Davis,2026-05-12,57,32,Cancelled,Cash,Address_712,9773573138
1229,5724,Olivia Moore,2026-05-13,37,22,Delivered,Credit Card,Address_86,2299967489
1230,2315,Michael Doe,2026-05-14,13,19,Pending,Cash,Address_200,8990339016
1231,9722,Sarah Doe,2026-05-15,49,5,Pending,Cash,Address_462,1927491795
1232,1190,John Moore,2026-05-16,90,28,Cancelled,Credit Card,Address_391,6637490804
1233,6916,Emma Taylor,2026-05-17,79,34,Pending,Cash,Address_15,7743958281
1234,5814,Sarah Johnson,2026-05-18,50,48,Delivered,Credit Card,Address_313,4670224681
1235,2134,Jane Moore,2026-05-19,33,25,Pending,Cash,Address_663,6089602419
1236,9086,Emily Jones,2026-05-20,41,36,Pending,Online Payment,Address_956,9260003164
1237,9716,Daniel Jones,2026-05-21,2,3,Pending,Cash,Address_676,4438147121
1238,4636,Emma Johnson,2026-05-22,51,7,Delivered,Online Payment,Address_639,1722026014
1239,3216,Emily Miller,2026-05-23,96,43,Cancelled,Online Payment,Address_116,0262719620
1240,8009,Emma Wilson,2026-05-24,71,31,Pending,Cash,Address_985,1771667971
1241,4803,Daniel Smith,2026-05-25,87,48,Cancelled,Credit Card,Address_28,8191731745
1242,8707,Michael Smith,2026-05-26,81,43,Delivered,Cash,Address_251,5201156861
1243,8347,David Doe,2026-05-27,16,25,Pending,Online Payment,Address_38,4028395628
1244,5049,Daniel Smith,2026-05-28,1,23,Delivered,Cash,Address_271,2166006210
1245,7297,Michael Taylor,2026-05-29,62,2,Delivered,Cash,Address_198,3151479157
1246,7701,Emma Doe,2026-05-30,59,13,Cancelled,Online Payment,Address_603,3787514914
1247,5722,David Moore,2026-05-31,30,24,Cancelled,Cash,Address_127,6261680607
1248,7846,William Davis,2026-06-01,42,20,Cancelled,Cash,Address_634,8217565346
1249,3796,Sarah Brown,2026-06-02,86,39,Pending,Online Payment,Address_482,4860300716
1250,3201,Olivia Jones,2026-06-03,28,4,Pending,Online Payment,Address_759,0524545157
1251,1332,David Wilson,2026-06-04,45,11,Delivered,Online Payment,Address_89,7616194917
1252,2653,Daniel Brown,2026-06-05,53,3,Pending,Credit Card,Address_675,5493232366
1253,6178,Jane Davis,2026-06-06,65,8,Delivered,Cash,Address_499,4918990369
1254,3461,Emily Wilson,2026-06-07,19,15,Pending,Cash,Address_641,2981544563
1255,7882,William Davis,2026-06-08,85,50,Cancelled,Credit Card,Address_634,0843203613
1256,4781,Daniel Moore,2026-06-09,96,35,Cancelled,Online Payment,Address_628,1297448293
1257,3430,Michael Smith,2026-06-10,57,18,Cancelled,Credit Card,Address_463,6888183333
1258,8328,Sarah Moore,2026-06-11,50,46,Cancelled,Cash,Address_684,0088766532
1259,8391,Michael Taylor,2026-06-12,34,27,Cancelled,Online Payment,Address_89,6723822766
1260,8265,Sarah Miller,2026-06-13,95,45,Cancelled,Credit Card,Address_790,5907106861
1261,9269,Emily Smith,2026-06-14,39,1,Delivered,Online Payment,Address_23,4903270866
1262,3608,Daniel Taylor,2026-06-15,20,20,Delivered,Cash,Address_693,5869799489
1263,5314,Emma Smith,2026-06-16,98,21,Pending,Online Payment,Address_95,8208022420
1264,7826,John Moore,2026-06-17,52,27,Delivered,Cash,Address_604,7728394445
1265,3305,William Miller,2026-06-18,40,48,Pending,Cash,Address_43,6586303166
1266,2642,Sarah Johnson,2026-06-19,95,34,Delivered,Credit Card,Address_48,0311960363
1267,1056,Michael Wilson,2026-06-20,63,26,Delivered,Credit Card,Address_969,8389085762
1268,2652,Emma Davis,2026-06-21,95,47,Delivered,Cash,Address_497,7884195673
1269,6522,Olivia Taylor,2026-06-22,38,2,Cancelled,Online Payment,Address_932,9043624559
1270,9030,Emma Johnson,2026-06-23,87,16,Delivered,Online Payment,Address_109,8275289563
1271,5154,Sarah Doe,2026-06-24,42,25,Delivered,Online Payment,Address_631,3159877487
1272,7484,William Doe,2026-06-25,30,21,Delivered,Cash,Address_264,7396067899
1273,7130,Emily Davis,2026-06-26,62,21,Pending,Credit Card,Address_612,2723289911
1274,2967,David Brown,2026-06-27,23,40,Delivered,Online Payment,Address_738,3992445007
1275,1047,Emily Doe,2026-06-28,81,12,Cancelled,Cash,Address_158,9010677576
1276,3228,David Davis,2026-06-29,89,11,Cancelled,Online Payment,Address_975,0737820780
1277,8291,Emily Jones,2026-06-30,68,34,Cancelled,Online Payment,Address_233,1157619944
1278,4726,Olivia Smith,2026-07-01,94,12,Cancelled,Credit Card,Address_225,4843718267
1279,1872,Sarah Wilson,2026-07-02,4,28,Pending,Credit Card,Address_439,8232244630
1280,2514,Jane Moore,2026-07-03,73,35,Delivered,Online Payment,Address_722,3078431917
1281,4262,Emma Doe,2026-07-04,64,18,Delivered,Online Payment,Address_529,3887326984
1282,9564,William Brown,2026-07-05,35,4,Cancelled,Cash,Address_70,7573904167
1283,1686,Emma Johnson,2026-07-06,16,48,Delivered,Online Payment,Address_332,1047233702
1284,4815,Jane Taylor,2026-07-07,39,30,Delivered,Online Payment,Address_222,8779883909
1285,6964,Michael Jones,2026-07-08,84,49,Delivered,Online Payment,Address_512,4688918315
1286,6404,William Moore,2026-07-09,71,17,Delivered,Online Payment,Address_458,0564020041
1287,4675,Daniel Taylor,2026-07-10,49,2,Cancelled,Credit Card,Address_533,6420585358
1288,8871,Sarah Wilson,2026-07-11,61,48,Delivered,Credit Card,Address_454,7749819106
1289,1290,Sarah Smith,2026-07-12,25,41,Pending,Credit Card,Address_504,8809991706
1290,9881,Emily Jones,2026-07-13,58,7,Pending,Online Payment,Address_887,9742507437
1291,8461,Emma Smith,2026-07-14,66,26,Delivered,Credit Card,Address_758,1328114651
1292,2345,Olivia Smith,2026-07-15,53,50,Delivered,Cash,Address_176,7096777806
1293,4519,Emma Davis,2026-07-16,50,3,Delivered,Cash,Address_585,6584985968
1294,6002,William Taylor,2026-07-17,91,38,Delivered,Online Payment,Address_635,8752385599
1295,7349,Jane Davis,2026-07-18,15,49,Delivered,Credit Card,Address_662,6648022878
1296,8776,Emily Moore,2026-07-19,87,30,Cancelled,Online Payment,Address_578,4836223697
1297,5318,Daniel Miller,2026-07-20,8,46,Pending,Online Payment,Address_625,7364795800
1298,4290,Emily Wilson,2026-07-21,73,18,Pending,Credit Card,Address_55,2579968751
1299,1966,Michael Jones,2026-07-22,99,4,Pending,Cash,Address_383,5261941758
1300,5646,Olivia Moore,2026-07-23,38,20,Pending,Cash,Address_618,9614984304
1301,9627,David Doe,2026-07-24,4,40,Delivered,Online Payment,Address_326,6011922269
1302,3521,Olivia Davis,2026-07-25,6,19,Pending,Credit Card,Address_696,4966065434
1303,7144,David Moore,2026-07-26,49,42,Cancelled,Credit Card,Address_531,9783060572
1304,8654,Emily Doe,2026-07-27,72,24,Delivered,Credit Card,Address_919,7367285335
1305,9893,Jane Taylor,2026-07-28,51,46,Delivered,Cash,Address_352,5878340687
1306,1227,John Smith,2026-07-29,46,30,Pending,Online Payment,Address_354,4722622411
1307,7230,Emily Miller,2026-07-30,99,42,Delivered,Cash,Address_613,0548590835
1308,7378,Olivia Wilson,2026-07-31,93,42,Pending,Online Payment,Address_208,8508491180
1309,6950,Michael Taylor,2026-08-01,32,46,Cancelled,Online Payment,Address_372,7844106270
1310,4872,Emily Smith,2026-08-02,60,15,Pending,Credit Card,Address_544,2318834976
1311,8876,Sarah Jones,2026-08-03,11,17,Cancelled,Cash,Address_382,6636484322
1312,1212,Daniel Miller,2026-08-04,76,49,Cancelled,Credit Card,Address_699,4739603728
1313,6160,John Davis,2026-08-05,6,5,Delivered,Online Payment,Address_688,9836207374
1314,4395,David Brown,2026-08-06,63,22,Delivered,Credit Card,Address_875,7797039251
1315,6529,Olivia Doe,2026-08-07,14,5,Cancelled,Credit Card,Address_235,8895280027
1316,5215,William Taylor,2026-08-08,11,39,Pending,Online Payment,Address_805,4820165774
1317,7392,Michael Johnson,2026-08-09,72,37,Pending,Online Payment,Address_933,5273823862
1318,7874,Sarah Johnson,2026-08-10,78,10,Cancelled,Credit Card,Address_466,0048112064
1319,2536,Daniel Johnson,2026-08-11,19,5,Pending,Cash,Address_862,7295821594
1320,1972,Jane Doe,2026-08-12,100,7,Delivered,Cash,Address_766,8084300682
1321,3258,Jane Brown,2026-08-13,67,3,Delivered,Online Payment,Address_680,9574233696
1322,7345,Sarah Davis,2026-08-14,97,1,Cancelled,Cash,Address_585,4506456713
1323,6871,William Moore,2026-08-15,24,47,Delivered,Online Payment,Address_988,1816999708
1324,9647,Sarah Davis,2026-08-16,4,36,Cancelled,Cash,Address_897,0888180263
1325,1127,Olivia Johnson,2026-08-17,70,10,Delivered,Credit Card,Address_550,3765366715
1326,4922,John Jones,2026-08-18,8,47,Delivered,Credit Card,Address_186,8874601049
1327,9376,David Moore,2026-08-19,9,21,Cancelled,Credit Card,Address_202,0100821201
1328,5002,Olivia Smith,2026-08-20,97,22,Delivered,Online Payment,Address_149,9544251089
1329,5802,Olivia Jones,2026-08-21,36,6,Cancelled,Cash,Address_384,1068134412
1330,6704,Jane Jones,2026-08-22,94,38,Pending,Credit Card,Address_25,4281344707
1331,2486,David Davis,2026-08-23,34,7,Delivered,Online Payment,Address_562,8520204161
1332,3486,David Johnson,2026-08-24,50,10,Delivered,Cash,Address_423,6037039355
1333,9731,Sarah Davis,2026-08-25,16,6,Delivered,Online Payment,Address_935,8632195207
1334,4644,Jane Taylor,2026-08-26,84,2,Delivered,Cash,Address_559,9253805937
1335,6730,John Smith,2026-08-27,6,44,Cancelled,Credit Card,Address_996,5810319118
1336,9788,David Smith,2026-08-28,9,44,Cancelled,Credit Card,Address_635,7387270342
1337,2198,Emily Wilson,2026-08-29,89,36,Cancelled,Credit Card,Address_351,0502171062
1338,9452,David Miller,2026-08-30,2,7,Delivered,Cash,Address_998,6060651359
1339,1608,Olivia Jones,2026-08-31,31,48,Cancelled,Cash,Address_500,4718450485
1340,9846,Olivia Moore,2026-09-01,41,23,Cancelled,Cash,Address_831,8160378977
1341,8668,Emma Brown,2026-09-02,73,32,Delivered,Online Payment,Address_31,9781657610
1342,1129,Jane Miller,2026-09-03,84,5,Delivered,Cash,Address_583,6752342607
1343,5346,Olivia Miller,2026-09-04,23,13,Cancelled,Cash,Address_724,2327567966
1344,7782,Sarah Jones,2026-09-05,22,20,Pending,Credit Card,Address_193,6220153762
1345,5013,Emily Moore,2026-09-06,82,35,Delivered,Credit Card,Address_393,7735025444
1346,4729,Emma Miller,2026-09-07,52,10,Delivered,Online Payment,Address_314,9764953991
1347,6579,Emily Miller,2026-09-08,12,8,Pending,Cash,Address_914,2680805944
1348,6764,John Smith,2026-09-09,88,1,Pending,Online Payment,Address_589,8664544542
1349,1146,Michael Wilson,2026-09-10,77,41,Delivered,Cash,Address_913,0526030688
1350,5695,Emma Davis,2026-09-11,80,5,Delivered,Credit Card,Address_107,4728224078
1351,1895,Daniel Wilson,2026-09-12,97,43,Cancelled,Cash,Address_67,0016481714
1352,9421,Emily Doe,2026-09-13,80,9,Delivered,Cash,Address_266,9528404977
1353,8336,John Smith,2026-09-14,39,33,Cancelled,Cash,Address_733,2706188526
1354,4623,Emily Johnson,2026-09-15,10,47,Delivered,Cash,Address_205,9657456526
1355,4965,John Johnson,2026-09-16,98,33,Delivered,Online Payment,Address_332,9110456746
1356,1031,Emma Wilson,2026-09-17,89,34,Delivered,Online Payment,Address_799,0360750707
1357,7676,David Wilson,2026-09-18,5,23,Pending,Credit Card,Address_547,8519550592
1358,6296,Emily Brown,2026-09-19,72,44,Pending,Cash,Address_379,0606537006
1359,4697,Olivia Doe,2026-09-20,78,39,Cancelled,Online Payment,Address_364,4301972917
1360,5357,Michael Wilson,2026-09-21,60,36,Pending,Credit Card,Address_181,6297019905
1361,7054,Emily Jones,2026-09-22,89,18,Pending,Cash,Address_404,3715794165
1362,9718,Emma Jones,2026-09-23,42,10,Cancelled,Credit Card,Address_379,0088466457
1363,8925,Jane Jones,2026-09-24,34,39,Cancelled,Cash,Address_581,9161818781
1364,3027,Emily Doe,2026-09-25,13,16,Cancelled,Cash,Address_380,2700444589
1365,4800,William Taylor,2026-09-26,98,33,Delivered,Online Payment,Address_669,3571570710
1366,2400,Emily Johnson,2026-09-27,83,50,Cancelled,Online Payment,Address_162,9608915826
1367,5705,Olivia Smith,2026-09-28,53,42,Pending,Online Payment,Address_8,8460677508
1368,2583,John Brown,2026-09-29,43,9,Cancelled,Cash,Address_78,9234034378
1369,7147,William Johnson,2026-09-30,89,17,Pending,Online Payment,Address_458,4135340515
1370,5059,Daniel Davis,2026-10-01,35,26,Pending,Credit Card,Address_560,5848258470
1371,9426,Olivia Brown,2026-10-02,44,48,Delivered,Online Payment,Address_871,5010037160
1372,2051,William Brown,2026-10-03,43,36,Delivered,Cash,Address_897,2043758814
1373,5837,Jane Doe,2026-10-04,52,12,Cancelled,Online Payment,Address_44,9984846046
1374,9834,Jane Johnson,2026-10-05,81,45,Pending,Credit Card,Address_104,1672609176
1375,9186,David Smith,2026-10-06,55,32,Cancelled,Credit Card,Address_62,2377238702
1376,5328,David Moore,2026-10-07,59,19,Delivered,Cash,Address_930,0258161204
1377,5792,Emma Wilson,2026-10-08,70,1,Pending,Cash,Address_351,8928060021
1378,1732,David Miller,2026-10-09,38,1,Pending,Cash,Address_423,6988222352
1379,1881,William Miller,2026-10-10,57,46,Cancelled,Credit Card,Address_329,5807163830
1380,5334,Jane Davis,2026-10-11,81,16,Cancelled,Credit Card,Address_489,7335350335
1381,2017,William Miller,2026-10-12,51,42,Cancelled,Cash,Address_241,2141834157
1382,9181,William Johnson,2026-10-13,17,25,Cancelled,Online Payment,Address_482,1978216043
1383,4093,Sarah Smith,2026-10-14,50,19,Delivered,Cash,Address_540,6324533810
1384,3546,John Miller,2026-10-15,56,25,Delivered,Credit Card,Address_406,2356971602
1385,7288,Emma Smith,2026-10-16,40,14,Pending,Online Payment,Address_496,5678884899
1386,7589,Michael Johnson,2026-10-17,16,5,Delivered,Online Payment,Address_528,0879634742
1387,3266,Jane Doe,2026-10-18,77,28,Pending,Online Payment,Address_361,8964095853
1388,8513,John Miller,2026-10-19,72,32,Pending,Online Payment,Address_592,6385620169
1389,2031,Sarah Smith,2026-10-20,31,3,Cancelled,Online Payment,Address_312,5372568232
1390,9996,Emma Miller,2026-10-21,67,30,Cancelled,Credit Card,Address_908,4715345329
1391,1447,Emma Brown,2026-10-22,57,40,Pending,Online Payment,Address_592,3061522218
1392,7064,Jane Miller,2026-10-23,54,16,Delivered,Credit Card,Address_749,5367093789
1393,1564,Olivia Doe,2026-10-24,48,41,Cancelled,Online Payment,Address_229,8355153238
1394,5412,William Johnson,2026-10-25,96,31,Pending,Credit Card,Address_879,2932052990
1395,9418,Sarah Davis,2026-10-26,19,6,Cancelled,Credit Card,Address_858,1950085863
1396,5971,Sarah Johnson,2026-10-27,99,17,Cancelled,Online Payment,Address_505,8203030727
1397,8774,Michael Taylor,2026-10-28,9,45,Delivered,Cash,Address_236,4286261453
1398,2526,Emily Jones,2026-10-29,5,47,Delivered,Online Payment,Address_592,4104565161
1399,8552,Michael Johnson,2026-10-30,25,26,Pending,Online Payment,Address_567,1728173757
1400,8623,William Moore,2026-10-31,50,18,Delivered,Cash,Address_874,9307165720
1401,9191,Jane Smith,2026-11-01,97,10,Delivered,Online Payment,Address_897,2494720209
1402,7813,Olivia Miller,2026-11-02,79,32,Pending,Cash,Address_426,0737070122
1403,7264,Michael Davis,2026-11-03,84,14,Delivered,Online Payment,Address_173,5929403584
1404,3650,Michael Jones,2026-11-04,94,7,Pending,Credit Card,Address_978,9514929938
1405,8580,William Davis,2026-11-05,100,46,Pending,Credit Card,Address_417,4017174060
1406,3315,Emily Brown,2026-11-06,40,44,Pending,Credit Card,Address_422,4308513332
1407,5447,Jane Brown,2026-11-07,47,45,Delivered,Online Payment,Address_576,4316905142
1408,3731,William Smith,2026-11-08,5,17,Delivered,Cash,Address_223,6279131498
1409,5306,Sarah Jones,2026-11-09,7,25,Pending,Cash,Address_796,2805579428
1410,9089,Emily Miller,2026-11-10,73,31,Delivered,Cash,Address_663,1564465416
1411,7857,Emily Brown,2026-11-11,23,50,Delivered,Credit Card,Address_471,3311037093
1412,5611,Daniel Miller,2026-11-12,72,29,Delivered,Online Payment,Address_204,4730500051
1413,7198,Sarah Smith,2026-11-13,80,33,Delivered,Credit Card,Address_773,1437789723
1414,1649,Daniel Doe,2026-11-14,88,13,Delivered,Credit Card,Address_975,1172307037
1415,2187,Daniel Taylor,2026-11-15,17,31,Pending,Cash,Address_160,6963364882
1416,2017,Michael Wilson,2026-11-16,81,43,Cancelled,Credit Card,Address_950,0541389451
1417,4986,Olivia Davis,2026-11-17,39,13,Pending,Cash,Address_208,1989142596
1418,4787,Jane Moore,2026-11-18,15,22,Pending,Cash,Address_920,5382968998
1419,1541,Daniel Wilson,2026-11-19,40,49,Pending,Cash,Address_376,0532304166
1420,1670,Sarah Miller,2026-11-20,58,1,Pending,Credit Card,Address_869,2184458654
1421,9456,Jane Moore,2026-11-21,12,28,Pending,Credit Card,Address_286,4630272437
1422,4881,Emily Johnson,2026-11-22,17,10,Cancelled,Cash,Address_655,5714155381
1423,2972,Sarah Johnson,2026-11-23,23,42,Pending,Cash,Address_55,9206911002
1424,7520,John Johnson,2026-11-24,56,46,Delivered,Credit Card,Address_586,0236246652
1425,7776,Emma Wilson,2026-11-25,52,40,Cancelled,Credit Card,Address_401,8595163622
1426,1091,David Taylor,2026-11-26,35,40,Pending,Online Payment,Address_580,4002321449
